"LAT","LON","ship_type","SHIPNAME","DATETIME","DIFFERENCE","ID","ship_type_and_name","DISTANCE","TIME","TYPE"
59.89643,30.12481,"Cargo","VALENCIA EXPRESS",2016-12-19 14:25:04,119,1934155,"Cargo VALENCIA EXPRESS",1085.54236807391,120,"arrival"
55.71448,21.11101,"Cargo","VANTAGE WAVE",2016-12-14 10:11:07,119,1947134,"Cargo VANTAGE WAVE",NA,NA,"departure"
55.70213,20.87546,"Cargo","VANTAGE WAVE",2016-12-14 02:29:06,27721,1947135,"Cargo VANTAGE WAVE",14837.0729675324,27721,"arrival"
59.91301,30.04302,"Cargo","VARVARA",2016-12-13 11:33:04,119,1947590,"Cargo VARVARA",NA,NA,"departure"
59.91079,30.05415,"Cargo","VARVARA",2016-12-13 11:31:04,119,1947591,"Cargo VARVARA",668.498608507527,120,"arrival"
54.58216,18.88781,"Cargo","VASTANVIK",2016-12-20 09:31:02,119,1947628,"Cargo VASTANVIK",NA,NA,"departure"
54.53333,18.81033,"Cargo","VASTANVIK",2016-12-20 09:11:02,1200,1947629,"Cargo VASTANVIK",7386.62252989555,1200,"arrival"
55.63885,20.80759,"Cargo","VENTURA",2016-12-17 04:03:05,121,1962607,"Cargo VENTURA",NA,NA,"departure"
55.19872,19.96576,"Cargo","VENTURA",2016-12-17 00:05:03,14282,1962608,"Cargo VENTURA",72314.577230593,14282,"arrival"
54.37488,18.65932,"Cargo","VICTORIA",2016-12-16 09:07:02,120,1970179,"Cargo VICTORIA",NA,NA,"departure"
54.37491,18.65989,"Cargo","VICTORIA",2016-12-16 09:05:02,120,1970180,"Cargo VICTORIA",37.11010543773,120,"arrival"
55.71801,21.10651,"Cargo","VICTORIABORG",2016-12-20 10:27:06,120,1972826,"Cargo VICTORIABORG",NA,NA,"departure"
55.66924,21.14524,"Cargo","VICTORIABORG",2016-12-20 10:03:06,1440,1972827,"Cargo VICTORIABORG",5948.06048746484,1440,"arrival"
57.65609,11.7494,"Cargo","VICTORINE",2016-12-19 17:29:05,120,1973884,"Cargo VICTORINE",NA,NA,"departure"
57.64971,11.71424,"Cargo","VICTORINE",2016-12-19 17:27:05,120,1973885,"Cargo VICTORINE",2211.3253448884,120,"arrival"
59.9142,30.03802,"Cargo","VIDFOSS",2016-12-15 10:09:05,118,1973900,"Cargo VIDFOSS",NA,NA,"departure"
59.90969,30.05993,"Cargo","VIDFOSS",2016-12-15 10:07:04,119,1973901,"Cargo VIDFOSS",1321.80638501045,121,"arrival"
59.92171,30.00018,"Cargo","VINGAREN",2016-12-18 14:55:04,120,2000203,"Cargo VINGAREN",NA,NA,"departure"
55.75435,20.80184,"Cargo","VINGAREN",2016-12-13 12:47:06,439677,2000204,"Cargo VINGAREN",714651.213193134,439678,"arrival"
57.60928,11.66926,"Cargo","VIONA",2016-12-20 01:27:05,120,2000487,"Cargo VIONA",NA,NA,"departure"
57.60448,11.66448,"Cargo","VIONA",2016-12-20 01:25:06,119,2000488,"Cargo VIONA",605.618236957879,119,"arrival"
55.73095,21.04599,"Cargo","VITA",2016-12-14 21:39:06,120,2009667,"Cargo VITA",NA,NA,"departure"
55.72998,21.06494,"Cargo","VITA",2016-12-14 21:37:06,120,2009668,"Cargo VITA",1192.731736326,120,"arrival"
55.74082,20.80078,"Cargo","VITIM",2016-12-17 15:39:06,120,2012169,"Cargo VITIM",NA,NA,"departure"
54.45097,18.99401,"Cargo","VITIM",2016-12-15 04:43:02,212164,2012170,"Cargo VITIM",184002.725352148,212164,"arrival"
59.90486,30.08275,"Cargo","VLADIMIR",2016-12-17 06:39:05,118,2017001,"Cargo VLADIMIR",NA,NA,"departure"
59.90915,30.06179,"Cargo","VLADIMIR",2016-12-17 06:37:04,121,2017002,"Cargo VLADIMIR",1263.62379555297,121,"arrival"
57.64769,11.7103,"Cargo","WALTER HAMMANN",2016-12-20 11:11:05,NA,2051749,"Cargo WALTER HAMMANN",NA,NA,"departure"
57.62553,11.68675,"Cargo","WALTER HAMMANN",2016-12-20 10:59:05,720,2051750,"Cargo WALTER HAMMANN",2838.05140073341,720,"arrival"
59.91777,30.01982,"Cargo","WES AMELIE",2016-12-17 10:25:05,119,2051849,"Cargo WES AMELIE",NA,NA,"departure"
59.91357,30.04042,"Cargo","WES AMELIE",2016-12-17 10:23:04,120,2051850,"Cargo WES AMELIE",1240.95704471617,121,"arrival"
54.77571,18.98727,"Cargo","WES JANINE",2016-12-15 16:53:02,119,2052468,"Cargo WES JANINE",NA,NA,"departure"
54.45587,18.99905,"Cargo","WES JANINE",2016-12-15 15:29:01,5041,2052469,"Cargo WES JANINE",35612.522181544,5041,"arrival"
54.69349,18.87828,"Cargo","WIEBKE D",2016-12-15 20:01:01,121,2063238,"Cargo WIEBKE D",NA,NA,"departure"
54.69908,18.86269,"Cargo","WIEBKE D",2016-12-15 19:59:02,119,2063239,"Cargo WIEBKE D",1180.30921572339,119,"arrival"
59.89277,30.2269,"Cargo","WILHELM",2016-12-13 12:09:04,120,2063711,"Cargo WILHELM",NA,NA,"departure"
59.89294,30.22716,"Cargo","WILHELM",2016-12-13 12:07:05,118,2063712,"Cargo WILHELM",23.8518981407892,119,"arrival"
54.65024,18.92236,"Cargo","WILSON BILBAO",2016-12-14 19:57:02,120,2064371,"Cargo WILSON BILBAO",NA,NA,"departure"
54.67572,18.93328,"Cargo","WILSON BILBAO",2016-12-14 19:55:01,121,2064372,"Cargo WILSON BILBAO",2922.26231623795,121,"arrival"
54.68437,18.94872,"Cargo","WILSON HOLLA",2016-12-19 15:03:02,119,2064958,"Cargo WILSON HOLLA",NA,NA,"departure"
54.69785,18.95473,"Cargo","WILSON HOLLA",2016-12-19 15:01:02,120,2064959,"Cargo WILSON HOLLA",1549.60925372096,120,"arrival"
55.69126,21.13543,"Cargo","WILSON SKY",2016-12-14 14:43:06,120,2065208,"Cargo WILSON SKY",NA,NA,"departure"
54.67703,18.9902,"Cargo","WILSON SKY",2016-12-13 22:35:02,58084,2065209,"Cargo WILSON SKY",177008.334000514,58084,"arrival"
54.698,20.45283,"Cargo","WILSON SUND",2016-12-19 03:29:02,120,2065741,"Cargo WILSON SUND",NA,NA,"departure"
54.69806,20.45276,"Cargo","WILSON SUND",2016-12-19 03:27:03,119,2065742,"Cargo WILSON SUND",8.05538183051189,119,"arrival"
54.63191,18.92982,"Cargo","WILSON VOLOS",2016-12-16 22:59:02,119,2066106,"Cargo WILSON VOLOS",NA,NA,"departure"
54.6076,18.91041,"Cargo","WILSON VOLOS",2016-12-16 22:57:02,120,2066107,"Cargo WILSON VOLOS",2981.36278212458,120,"arrival"
55.73263,20.95861,"Cargo","WINTER BAY",2016-12-15 15:07:07,119,2066985,"Cargo WINTER BAY",NA,NA,"departure"
55.73163,20.98156,"Cargo","WINTER BAY",2016-12-15 15:01:06,361,2066986,"Cargo WINTER BAY",1442.80347264318,361,"arrival"
59.91872,30.01553,"Cargo","WMS GRONINGEN",2016-12-19 20:39:04,119,2095537,"Cargo WMS GRONINGEN",NA,NA,"departure"
59.91378,30.03969,"Cargo","WMS GRONINGEN",2016-12-19 20:37:04,119,2095538,"Cargo WMS GRONINGEN",1455.9871150599,120,"arrival"
59.91015,30.05674,"Cargo","WYBELSUM",2016-12-19 15:29:04,119,2101718,"Cargo WYBELSUM",NA,NA,"departure"
59.9141,30.03724,"Cargo","WYBELSUM",2016-12-19 15:27:04,119,2101719,"Cargo WYBELSUM",1173.72404075079,120,"arrival"
59.90249,30.09439,"Cargo","X-PRESS ETNA",2016-12-19 15:13:04,119,2106465,"Cargo X-PRESS ETNA",NA,NA,"departure"
59.90613,30.07705,"Cargo","X-PRESS ETNA",2016-12-19 15:11:12,111,2106466,"Cargo X-PRESS ETNA",1049.32305953471,112,"arrival"
54.69192,18.95926,"Cargo","YAMAL KRECHET",2016-12-20 10:25:02,120,2107088,"Cargo YAMAL KRECHET",NA,NA,"departure"
54.7202,18.97866,"Cargo","YAMAL KRECHET",2016-12-20 10:17:02,480,2107089,"Cargo YAMAL KRECHET",3386.37249340296,480,"arrival"
54.68573,20.22603,"Cargo","ZAMOSKVORECHYE",2016-12-15 15:03:03,240,2125936,"Cargo ZAMOSKVORECHYE",NA,NA,"departure"
54.68554,20.17347,"Cargo","ZAMOSKVORECHYE",2016-12-15 14:51:03,720,2125937,"Cargo ZAMOSKVORECHYE",3382.28063944272,720,"arrival"
54.53359,18.53776,"Cargo","ZBASTAR ENDURANCE",2016-12-19 19:27:07,119,2131529,"Cargo ZBASTAR ENDURANCE",NA,NA,"departure"
54.53364,18.5378,"Cargo","ZBASTAR ENDURANCE",2016-12-19 19:25:06,121,2131530,"Cargo ZBASTAR ENDURANCE",6.13637835181961,121,"arrival"
55.69824,20.86267,"Cargo","ZEALAND BEATRIX",2016-12-17 00:35:06,121,2133767,"Cargo ZEALAND BEATRIX",NA,NA,"departure"
55.65665,20.86282,"Cargo","ZEALAND BEATRIX",2016-12-17 00:33:06,120,2133768,"Cargo ZEALAND BEATRIX",4629.78719542706,120,"arrival"
59.92103,30.00384,"Cargo","ZENIT",2016-12-19 10:51:04,119,2135629,"Cargo ZENIT",NA,NA,"departure"
59.91596,30.02864,"Cargo","ZENIT",2016-12-19 10:49:04,120,2135630,"Cargo ZENIT",1494.43344414142,120,"arrival"
59.87498,30.1947,"Cargo","ZHEN ZHU HAI",2016-12-15 12:21:05,119,2143757,"Cargo ZHEN ZHU HAI",NA,NA,"departure"
59.87513,30.19516,"Cargo","ZHEN ZHU HAI",2016-12-15 12:19:05,119,2143758,"Cargo ZHEN ZHU HAI",30.6482831054138,120,"arrival"
54.79691,18.4361,"Fishing",".WLA-311",2016-12-14 19:35:07,NA,2390,"Fishing .WLA-311",NA,NA,"departure"
54.7962,18.42845,"Fishing",".WLA-311",2016-12-14 19:33:07,120,2391,"Fishing .WLA-311",497.249757143724,120,"arrival"
55.7599,20.80213,"Fishing","100",2016-12-19 01:21:06,120,5809,"Fishing 100",NA,NA,"departure"
55.78035,20.80773,"Fishing","100",2016-12-14 20:59:07,361319,5810,"Fishing 100",2303.3331896194,361319,"arrival"
55.70719,21.11483,"Fishing","169",2016-12-17 18:15:07,119,8263,"Fishing 169",NA,NA,"departure"
55.72095,21.10062,"Fishing","169",2016-12-17 18:07:06,481,8264,"Fishing 169",1772.09572703346,481,"arrival"
55.75827,20.80489,"Fishing","652",2016-12-18 07:51:06,119,19227,"Fishing 652",NA,NA,"departure"
55.77225,20.80305,"Fishing","652",2016-12-15 08:31:06,256800,19228,"Fishing 652",1560.50689265251,256800,"arrival"
55.7479,20.80184,"Fishing","694",2016-12-17 23:35:06,120,19590,"Fishing 694",NA,NA,"departure"
55.77372,20.80183,"Fishing","694",2016-12-14 22:45:09,262197,19591,"Fishing 694",2874.26932052523,262197,"arrival"
55.73271,21.0479,"Fishing","756",2016-12-15 00:09:07,119,19859,"Fishing 756",NA,NA,"departure"
55.70136,21.11934,"Fishing","756",2016-12-15 00:01:15,472,19860,"Fishing 756",5678.53829639428,472,"arrival"
54.60652,18.88237,"Fishing","AGNESE",2016-12-16 06:59:02,120,58705,"Fishing AGNESE",NA,NA,"departure"
54.61623,18.89098,"Fishing","AGNESE",2016-12-16 06:57:02,120,58706,"Fishing AGNESE",1215.0993545494,120,"arrival"
57.65135,11.83575,"Fishing","AHLMA",2016-12-20 07:59:07,118,63687,"Fishing AHLMA",NA,NA,"departure"
57.65745,11.82032,"Fishing","AHLMA",2016-12-20 07:57:07,117,63688,"Fishing AHLMA",1142.65101921236,120,"arrival"
59.86845,30.21742,"Fishing","ALBATROSS",2016-12-20 04:01:11,112,83227,"Fishing ALBATROSS",NA,NA,"departure"
59.86836,30.21739,"Fishing","ALBATROSS",2016-12-20 03:59:03,127,83228,"Fishing ALBATROSS",10.158043838787,128,"arrival"
57.65069,11.83671,"Fishing","ALVSBORG",2016-12-19 07:13:10,115,109535,"Fishing ALVSBORG",NA,NA,"departure"
57.64545,11.858,"Fishing","ALVSBORG",2016-12-19 06:27:05,2761,109536,"Fishing ALVSBORG",1395.9413695585,2765,"arrival"
54.79977,18.4426,"Fishing","ANCILLA WLA-68",2016-12-18 03:49:07,52199,123983,"Fishing ANCILLA WLA-68",NA,NA,"departure"
54.79672,18.4304,"Fishing","ANCILLA WLA-68",2016-12-18 03:47:06,121,123984,"Fishing ANCILLA WLA-68",853.338425481478,121,"arrival"
55.70748,20.80876,"Fishing","ATLANT",2016-12-16 22:45:06,121,194720,"Fishing ATLANT",NA,NA,"departure"
55.77094,20.80019,"Fishing","ATLANT",2016-12-15 00:07:06,167880,194721,"Fishing ATLANT",7084.72089650275,167880,"arrival"
54.63615,19.96907,"Fishing","ATLANTIDA",2016-12-14 23:33:03,119,207161,"Fishing ATLANTIDA",NA,NA,"departure"
54.63342,19.8941,"Fishing","ATLANTIDA",2016-12-14 23:31:02,121,207162,"Fishing ATLANTIDA",4839.88129107305,121,"arrival"
54.52085,18.55329,"Fishing","BALTICA",2016-12-19 14:27:06,119,239380,"Fishing BALTICA",NA,NA,"departure"
54.70739,18.99247,"Fishing","BALTICA",2016-12-16 02:19:01,121,240424,"Fishing BALTICA",35109.8688342824,302885,"arrival"
54.42768,18.99997,"Fishing","BALTICA",2016-12-15 08:59:02,62399,240425,"Fishing BALTICA",31140.9365592895,62399,"departure"
57.67314,11.62985,"Fishing","BISCAYA GG34",2016-12-20 08:25:05,128,281875,"Fishing BISCAYA GG34",NA,NA,"arrival"
57.66939,11.62202,"Fishing","BISCAYA GG34",2016-12-20 08:23:05,120,281876,"Fishing BISCAYA GG34",625.73003022638,120,"departure"
54.51999,18.77276,"Fishing","BOOTES",2016-12-19 00:01:38,84,332319,"Fishing BOOTES",NA,NA,"arrival"
54.53127,18.79001,"Fishing","BOOTES",2016-12-18 23:59:06,147,332320,"Fishing BOOTES",1678.87867122733,152,"departure"
54.37277,18.66246,"Fishing","BORIS SYROMYATNIKOV",2016-12-18 08:23:02,120,334867,"Fishing BORIS SYROMYATNIKOV",NA,NA,"arrival"
54.37305,18.66233,"Fishing","BORIS SYROMYATNIKOV",2016-12-18 08:21:02,120,334868,"Fishing BORIS SYROMYATNIKOV",32.2892579434402,120,"departure"
54.70523,20.48743,"Fishing","BRATYA STOYANOVY",2016-12-16 02:43:03,119,339607,"Fishing BRATYA STOYANOVY",NA,NA,"arrival"
54.7051,20.48718,"Fishing","BRATYA STOYANOVY",2016-12-16 01:51:03,3120,339608,"Fishing BRATYA STOYANOVY",21.63286032673,3120,"departure"
54.79712,18.42093,"Fishing","CHRISTINA MICHELLE",2016-12-13 23:15:07,119,402770,"Fishing CHRISTINA MICHELLE",NA,NA,"arrival"
54.79703,18.43237,"Fishing","CHRISTINA MICHELLE",2016-12-13 23:11:07,240,402771,"Fishing CHRISTINA MICHELLE",734.20514089996,240,"departure"
57.603,11.62517,"Fishing","CLIPPERTON",2016-12-14 16:27:06,120,404348,"Fishing CLIPPERTON",NA,NA,"arrival"
57.605,11.61267,"Fishing","CLIPPERTON",2016-12-14 16:25:05,121,404349,"Fishing CLIPPERTON",778.051754588769,121,"departure"
57.6004,11.7906,"Fishing","CLIPPFJORD",2016-12-19 07:33:06,119,404956,"Fishing CLIPPFJORD",NA,NA,"arrival"
57.60124,11.79403,"Fishing","CLIPPFJORD",2016-12-19 07:31:05,121,404957,"Fishing CLIPPFJORD",224.944500546456,121,"departure"
57.67466,11.66486,"Fishing","DANAFJORD",2016-12-17 07:39:06,119,430190,"Fishing DANAFJORD",NA,NA,"arrival"
57.67349,11.66452,"Fishing","DANAFJORD",2016-12-17 07:33:05,361,430191,"Fishing DANAFJORD",131.806922047215,361,"departure"
54.79982,18.44383,"Fishing","DAR-10",2016-12-13 22:53:07,120,432735,"Fishing DAR-10",NA,NA,"arrival"
54.79816,18.81418,"Fishing","DAR-10",2016-12-13 16:47:02,21965,432736,"Fishing DAR-10",23765.9597052207,21965,"departure"
55.87436,20.80899,"Fishing","DARIUS",2016-12-16 06:25:08,119,437978,"Fishing DARIUS",NA,NA,"arrival"
55.62143,20.80016,"Fishing","DARIUS",2016-12-15 10:43:07,70921,437979,"Fishing DARIUS",28161.4735335019,70921,"departure"
54.79985,18.44069,"Fishing","DZI-92 ATILIUS",2016-12-20 04:11:13,NA,484227,"Fishing DZI-92 ATILIUS",NA,NA,"arrival"
54.79614,18.42568,"Fishing","DZI-92 ATILIUS",2016-12-20 04:09:07,126,484228,"Fishing DZI-92 ATILIUS",1048.01811796166,126,"departure"
54.79833,18.477,"Fishing","DZI 85",2016-12-18 19:19:06,121,484636,"Fishing DZI 85",NA,NA,"arrival"
54.79667,18.42983,"Fishing","DZI 85",2016-12-18 03:41:07,56279,484637,"Fishing DZI 85",3032.63412374827,56279,"departure"
57.77259,11.62051,"Fishing","ENSKAR",2016-12-20 09:31:05,119,524695,"Fishing ENSKAR",NA,NA,"arrival"
57.72721,11.66791,"Fishing","ENSKAR",2016-12-20 09:11:05,1200,524696,"Fishing ENSKAR",5783.36635935129,1200,"departure"
57.74771,11.61491,"Fishing","EROS AV HONO",2016-12-14 16:47:06,119,531661,"Fishing EROS AV HONO",NA,NA,"arrival"
57.68261,11.64932,"Fishing","EROS AV HONO",2016-12-14 00:07:06,60000,531662,"Fishing EROS AV HONO",7530.17801066266,60000,"departure"
54.79632,18.41446,"Fishing","FENIKSS",2016-12-19 16:51:06,2521,546297,"Fishing FENIKSS",NA,NA,"arrival"
54.78333,18.4,"Fishing","FENIKSS",2016-12-19 15:33:07,4679,546298,"Fishing FENIKSS",1718.25817983135,4679,"departure"
54.6411,18.87042,"Fishing","FRANEK ZUBRZYCKI",2016-12-15 15:21:02,120,581638,"Fishing FRANEK ZUBRZYCKI",NA,NA,"arrival"
54.63113,18.87422,"Fishing","FRANEK ZUBRZYCKI",2016-12-15 15:19:01,121,581639,"Fishing FRANEK ZUBRZYCKI",1136.53814122652,121,"departure"
57.60175,11.60523,"Fishing","GANTHI",2016-12-19 16:17:05,119,614672,"Fishing GANTHI",NA,NA,"arrival"
57.60079,11.79128,"Fishing","GANTHI",2016-12-19 05:27:05,39000,614673,"Fishing GANTHI",11097.6275394549,39000,"departure"
54.79977,18.83827,"Fishing","GDA-18",2016-12-15 13:23:02,120,622719,"Fishing GDA-18",NA,NA,"arrival"
54.79884,18.76773,"Fishing","GDA-18",2016-12-15 08:49:07,16435,622720,"Fishing GDA-18",4527.68282568564,16435,"departure"
54.41359,18.99597,"Fishing","GDA-20",2016-12-16 19:01:01,121,624762,"Fishing GDA-20",NA,NA,"arrival"
54.67441,18.99993,"Fishing","GDA-20",2016-12-15 07:29:02,127919,624763,"Fishing GDA-20",29035.4756168895,127919,"departure"
57.90454,11.60112,"Fishing","GG 38 TOVEN",2016-12-17 09:31:04,121,628664,"Fishing GG 38 TOVEN",NA,NA,"arrival"
57.9156,11.60165,"Fishing","GG 38 TOVEN",2016-12-17 08:11:05,4799,628665,"Fishing GG 38 TOVEN",1231.59246891169,4799,"departure"
57.66545,11.61814,"Fishing","GG 391 ELISABETH",2016-12-15 06:31:05,120,628695,"Fishing GG 391 ELISABETH",NA,NA,"arrival"
57.67155,11.62779,"Fishing","GG 391 ELISABETH",2016-12-15 06:29:05,120,628696,"Fishing GG 391 ELISABETH",889.48211504707,120,"departure"
57.64779,11.82975,"Fishing","GG 668 SILVER",2016-12-16 15:51:08,117,631225,"Fishing GG 668 SILVER",NA,NA,"arrival"
57.62911,11.82257,"Fishing","GG 668 SILVER",2016-12-16 15:43:07,478,631226,"Fishing GG 668 SILVER",2123.00112922783,481,"departure"
57.63206,11.82187,"Fishing","GG 690 VINGASAND",2016-12-19 10:37:07,118,633370,"Fishing GG 690 VINGASAND",NA,NA,"arrival"
57.62533,11.82135,"Fishing","GG 690 VINGASAND",2016-12-19 10:35:08,116,633371,"Fishing GG 690 VINGASAND",749.820954823311,119,"departure"
57.71507,11.60402,"Fishing","GG102 MAUDAN",2016-12-14 15:23:05,120,638756,"Fishing GG102 MAUDAN",NA,NA,"arrival"
57.69856,11.64054,"Fishing","GG102 MAUDAN",2016-12-14 02:29:05,46440,638757,"Fishing GG102 MAUDAN",2845.19715785046,46440,"departure"
57.64334,11.83613,"Fishing","GG1206 DANO",2016-12-17 22:19:08,117,640888,"Fishing GG1206 DANO",NA,NA,"arrival"
57.63395,11.82328,"Fishing","GG1206 DANO",2016-12-17 22:17:07,118,640889,"Fishing GG1206 DANO",1295.71171339276,121,"departure"
57.77292,11.61625,"Fishing","GG292 MARTINA",2016-12-15 23:49:05,120,647003,"Fishing GG292 MARTINA",NA,NA,"arrival"
57.77287,11.61638,"Fishing","GG292 MARTINA",2016-12-15 23:47:06,119,647004,"Fishing GG292 MARTINA",9.51510608180154,119,"departure"
57.748,11.60948,"Fishing","GG32 TRISTAN",2016-12-19 18:05:05,120,648717,"Fishing GG32 TRISTAN",NA,NA,"arrival"
57.7686,11.60609,"Fishing","GG32 TRISTAN",2016-12-19 02:57:06,54479,648718,"Fishing GG32 TRISTAN",2302.00204135595,54479,"departure"
57.73392,11.67183,"Fishing","GG43 ANNA",2016-12-18 11:33:05,120,649086,"Fishing GG43 ANNA",NA,NA,"arrival"
57.73304,11.67202,"Fishing","GG43 ANNA",2016-12-13 23:51:06,387719,649087,"Fishing GG43 ANNA",98.6097600998439,387719,"departure"
57.6271,11.76748,"Fishing","GG75 MANILL",2016-12-15 13:57:06,120,650281,"Fishing GG75 MANILL",NA,NA,"arrival"
57.62975,11.78354,"Fishing","GG75 MANILL",2016-12-15 13:55:05,121,650282,"Fishing GG75 MANILL",1001.62357148294,121,"departure"
57.92948,11.60151,"Fishing","GG976 SVANFORS",2016-12-19 17:51:04,121,650897,"Fishing GG976 SVANFORS",NA,NA,"arrival"
57.93022,11.60012,"Fishing","GG976 SVANFORS",2016-12-19 17:49:05,119,650898,"Fishing GG976 SVANFORS",116.342927140584,119,"departure"
57.71513,11.95762,"Fishing","GINNETON",2016-12-15 21:59:05,121,661767,"Fishing GINNETON",NA,NA,"arrival"
57.71497,11.95756,"Fishing","GINNETON",2016-12-15 21:57:08,117,661768,"Fishing GINNETON",18.1648928817207,117,"departure"
57.60073,11.66888,"Fishing","GLITTFORS",2016-12-19 15:23:05,120,671906,"Fishing GLITTFORS",NA,NA,"arrival"
57.74045,11.60468,"Fishing","GLITTFORS",2016-12-19 04:25:06,39479,671907,"Fishing GLITTFORS",16016.2585622274,39479,"departure"
57.70826,11.6679,"Fishing","GOTTSKAR",2016-12-19 21:43:05,128,692285,"Fishing GOTTSKAR",NA,NA,"arrival"
57.71786,11.66545,"Fishing","GOTTSKAR",2016-12-19 21:41:05,120,692286,"Fishing GOTTSKAR",1078.55128934993,120,"departure"
54.79534,18.70248,"Fishing","HEL-102",2016-12-16 20:23:07,115,738508,"Fishing HEL-102",NA,NA,"arrival"
54.79677,18.76717,"Fishing","HEL-102",2016-12-14 23:57:08,159954,738509,"Fishing HEL-102",4154.49363972726,159959,"departure"
54.68947,18.77327,"Fishing","HEL-103",2016-12-16 05:59:07,120,739133,"Fishing HEL-103",NA,NA,"arrival"
54.79896,18.58353,"Fishing","HEL-103",2016-12-15 20:07:07,35515,739134,"Fishing HEL-103",17239.5591961837,35520,"departure"
54.79767,18.85563,"Fishing","HEL-111",2016-12-19 03:45:01,121,740451,"Fishing HEL-111",NA,NA,"arrival"
54.79856,18.73015,"Fishing","HEL-111",2016-12-18 06:13:08,77513,740452,"Fishing HEL-111",8052.80362626917,77513,"departure"
54.52021,18.54748,"Fishing","HEL-125",2016-12-16 02:31:07,120,744773,"Fishing HEL-125",NA,NA,"arrival"
54.52187,18.55046,"Fishing","HEL-125",2016-12-16 02:29:07,120,744774,"Fishing HEL-125",266.868119317815,120,"departure"
54.54118,18.98796,"Fishing","HEL-150",2016-12-19 16:07:02,120,745810,"Fishing HEL-150",NA,NA,"arrival"
54.43809,18.99997,"Fishing","HEL-150",2016-12-19 10:55:02,18720,745811,"Fishing HEL-150",11502.1710222594,18720,"departure"
54.79939,18.81003,"Fishing","HEL-152",2016-12-19 05:51:02,119,747946,"Fishing HEL-152",NA,NA,"arrival"
54.79922,18.70689,"Fishing","HEL-152",2016-12-18 10:03:07,71275,747947,"Fishing HEL-152",6618.44345112368,71275,"departure"
54.79663,18.42929,"Fishing","HEL-30",2016-12-16 16:39:07,120,749989,"Fishing HEL-30",NA,NA,"arrival"
54.79971,18.80706,"Fishing","HEL-30",2016-12-15 07:33:02,119165,749990,"Fishing HEL-30",24244.2954726689,119165,"departure"
54.62632,18.99098,"Fishing","HEL-4",2016-12-18 14:15:01,121,750317,"Fishing HEL-4",NA,NA,"arrival"
54.74201,18.99223,"Fishing","HEL-4",2016-12-16 14:31:01,171840,750318,"Fishing HEL-4",12878.8031021116,171840,"departure"
54.73862,18.97788,"Fishing","HEL-6",2016-12-17 06:09:01,121,751855,"Fishing HEL-6",NA,NA,"arrival"
54.74726,18.98651,"Fishing","HEL-6",2016-12-17 06:07:02,119,751856,"Fishing HEL-6",1110.22009787056,119,"departure"
54.79933,18.65145,"Fishing","HEL 112",2016-12-16 12:09:08,114,752403,"Fishing HEL 112",NA,NA,"arrival"
54.79729,18.80079,"Fishing","HEL 112",2016-12-15 00:05:01,129841,752404,"Fishing HEL 112",9585.96096300218,129847,"departure"
54.79923,18.95095,"Fishing","HEL 23",2016-12-17 04:31:02,119,754022,"Fishing HEL 23",NA,NA,"arrival"
54.79855,18.87031,"Fishing","HEL 23",2016-12-15 12:49:02,142920,754023,"Fishing HEL 23",5175.21522969529,142920,"departure"
54.59192,18.9911,"Fishing","HEL 95",2016-12-15 15:43:02,120,755055,"Fishing HEL 95",NA,NA,"arrival"
54.63875,18.99859,"Fishing","HEL 95",2016-12-15 10:41:02,18120,755056,"Fishing HEL 95",5235.40197182653,18120,"departure"
57.69016,11.89695,"Fishing","INGUN",2016-12-15 06:17:09,116,796511,"Fishing INGUN",NA,NA,"arrival"
57.69784,11.915,"Fishing","INGUN",2016-12-15 06:15:08,118,796512,"Fishing INGUN",1372.62123507516,121,"departure"
54.56837,18.99592,"Fishing","JAS-12",2016-12-15 15:11:02,120,811445,"Fishing JAS-12",NA,NA,"arrival"
54.63068,18.99728,"Fishing","JAS-12",2016-12-15 10:27:02,17040,811446,"Fishing JAS-12",6936.87188328414,17040,"departure"
54.64897,18.9963,"Fishing","JAS-64",2016-12-17 15:37:02,119,813525,"Fishing JAS-64",NA,NA,"arrival"
54.51767,18.99464,"Fishing","JAS-64",2016-12-17 07:35:01,28921,813526,"Fishing JAS-64",14616.6414427314,28921,"departure"
54.48427,18.93163,"Fishing","JAS-74",2016-12-19 07:21:02,120,815099,"Fishing JAS-74",NA,NA,"arrival"
54.69625,18.67479,"Fishing","JAS-74",2016-12-17 20:01:07,127195,815100,"Fishing JAS-74",28831.9987875278,127195,"departure"
54.62317,18.86956,"Fishing","JAS-79",2016-12-16 05:23:02,120,818607,"Fishing JAS-79",NA,NA,"arrival"
54.69469,18.67381,"Fishing","JAS-79",2016-12-16 05:21:07,115,818608,"Fishing JAS-79",14908.5643431046,115,"departure"
54.64479,18.99526,"Fishing","JAS-80",2016-12-15 15:21:02,120,820047,"Fishing JAS-80",NA,NA,"arrival"
54.69943,18.99941,"Fishing","JAS-80",2016-12-15 08:27:02,24840,820048,"Fishing JAS-80",6088.36046098256,24840,"departure"
